blue,green,red,re_1,re_2,re_3,re_4,swir_1,swir_2,G_over_R,G_over_B,B_over_R,B_over_NIR_plus_G,SABI,kab1,NDWI,MNDWI,NDMI,NDCI,CHL1,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,SVD1,SVD2,SVD3,SVD4,SVD5,SVD6,SVD7,SVD8,SVD9,SVD10,SVD11,SVD12,SVD13,SVD14,SVD15,SVD16,SVD17,SVD18,SVD19,blue_bin,green_bin,red_bin,re_1_bin,re_2_bin,re_3_bin,re_4_bin,swir_1_bin,swir_2_bin,G_over_R_bin,G_over_B_bin,B_over_R_bin,B_over_NIR_plus_G_bin,SABI_bin,kab1_bin,NDWI_bin,MNDWI_bin,NDMI_bin,NDCI_bin,CHL1_bin,PC1_bin,PC2_bin,PC3_bin,PC4_bin,PC5_bin,PC6_bin,PC7_bin,PC8_bin,PC9_bin,PC10_bin,PC11_bin,PC12_bin,PC13_bin,PC14_bin,PC15_bin,PC16_bin,PC17_bin,PC18_bin,PC19_bin,PC20_bin,SVD1_bin,SVD2_bin,SVD3_bin,SVD4_bin,SVD5_bin,SVD6_bin,SVD7_bin,SVD8_bin,SVD9_bin,SVD10_bin,SVD11_bin,SVD12_bin,SVD13_bin,SVD14_bin,SVD15_bin,SVD16_bin,SVD17_bin,SVD18_bin,SVD19_bin,chl_a
697,1093,680,919,484,528,353,206,190,1.607352941,1.568149211,1.025,1093.758433,0.133519553,11.58625314,0.086481113,0.703819174,-0.149468418,0.149468418,2.025104603,-0.290738429,-0.174607892,0.316557234,0.255414397,0.11383583,-0.100760479,-0.033288679,-0.001190125,0.007452677,-0.019347044,0.009428917,0.005781783,0.01786235,0.003554789,-7.50E-05,0.007534388,0.001109921,0.000343476,-7.01E-06,8.19E-18,1.893349272,-0.315196515,0.302205535,0.249164532,0.158428913,0.173739565,-0.081145887,-0.031797603,-0.006367806,0.003091099,-0.019613296,0.009343664,0.018583437,0.003002022,0.002925808,-0.00054203,-0.007164243,-0.002229283,0.000359214,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,8.92
725,1142,716,973,519,579,413,232,203,1.594972067,1.575172414,1.012569832,1142.745118,0.13765399,11.6626179,0.079905437,0.698141264,-0.152161042,0.152161042,2.019455253,-0.236505381,-0.184831327,0.33209248,0.254056873,0.112368321,-0.098092624,-0.029700832,-0.00034218,0.008299258,-0.017781164,0.006738446,0.006510225,0.012235134,0.00556025,-0.000914744,0.004710861,-0.001125324,0.001347946,-7.41E-06,-2.18E-17,1.915345272,-0.265862331,0.321195528,0.252289592,0.157815463,0.171868452,-0.078444419,-0.028335915,-0.006439494,0.004673106,-0.018218,0.006633507,0.013145872,0.004377303,0.004495866,-0.002201815,-0.003749047,-0.003082081,0.00135947,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,9.42
728,1145,728,958,514,567,380,228,195,1.572802198,1.572802198,1,1145.759916,0.122797651,11.6631611,0.08892059,0.708955224,-0.136417556,0.136417556,2.234782609,-0.239190177,-0.191897604,0.298932697,0.218502747,0.124284427,-0.083546497,-0.026812757,0.000123606,0.005729848,-0.019224794,0.005649922,0.007125616,0.011715626,0.000824155,-0.0010614,0.007625236,-0.001733897,0.000409802,-6.35E-06,1.03E-17,1.925553117,-0.273868128,0.305203025,0.220330757,0.123798081,0.17124165,-0.065284818,-0.02578646,-0.004486899,0.002874834,-0.019571244,0.005543834,0.012739914,0.005039107,-4.69E-05,-0.000229566,-0.005836032,-0.004684715,0.000423565,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,8.19
705,1097,671,901,476,515,351,207,176,1.634873323,1.556028369,1.050670641,1097.782464,0.12763596,11.57415525,0.098098098,0.723487824,-0.146310433,0.146310433,2.069565217,-0.302434502,-0.1855851,0.284443174,0.277006775,0.118880942,-0.093587537,-0.035601975,-0.002540392,0.005801742,-0.01912841,0.005171914,0.002902077,0.019602955,0.006506616,-0.001699101,0.00800281,0.00192247,0.002126805,-6.69E-06,-1.15E-17,1.912067097,-0.336810051,0.284898153,0.235438025,0.176381071,0.185159891,-0.073097469,-0.034351639,-0.0069053,-0.001165761,-0.018857811,0.005155151,0.019873401,0.001230644,0.005041132,-0.003180749,-0.008166749,-0.001895251,0.002148138,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,8.42
663,1078,674,876,478,505,355,196,165,1.599406528,1.625942685,0.983679525,1078.756849,0.116025273,11.64754197,0.103377687,0.734513274,-0.130322581,0.130322581,2.366336634,-0.317811128,-0.209577373,0.299906076,0.211863743,0.163599297,-0.068105618,-0.026757355,-0.000347867,0.002303378,-0.029505435,0.014857272,0.008858512,0.01704331,0.001489762,-0.006037524,0.007710391,-0.000266691,-0.000179829,-6.75E-06,-2.37E-17,1.912210173,-0.354138054,0.31344721,0.226130161,0.098553822,0.198142658,-0.049970932,-0.026141477,-0.002930414,-0.001506703,-0.029579985,0.01474381,0.018310125,0.00643901,-0.001385458,-0.004955775,-0.006736042,-0.003551357,-0.000164874,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,8.4
750,1115,720,847,422,485,335,196,168,1.548611111,1.486666667,1.041666667,1115.885478,0.068096515,11.49521843,0.136595311,0.738113796,-0.081046586,0.081046586,3.322834646,-0.299333294,-0.172911685,0.118359241,0.155549412,0.149803933,-0.040320754,-0.015795094,-0.001091565,-0.002958715,-0.009708152,0.005463172,-0.00036332,0.0093702,0.006029575,-0.000555533,0.00697815,-0.002796134,0.000388922,-2.11E-06,1.96E-17,1.948578687,-0.3508113,0.169349025,0.105881983,0.065857542,0.175788665,-0.024364678,-0.015837248,-0.000306258,-0.007033063,-0.008964753,0.005522606,0.009284134,0.00058168,0.005041036,-0.001950106,-0.005102504,-0.005624479,0.000410036,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,7.88
642,1004,628,757,371,421,276,121,111,1.598726115,1.563862928,1.022292994,1004.848085,0.07837181,11.45178935,0.140261215,0.800896861,-0.093140794,0.093140794,2.875968992,-0.425826232,-0.210716855,0.1696004,0.175982895,0.165319446,-0.024785182,-0.026438581,-0.00295457,-0.002899164,-0.021365426,0.018908984,0.002305855,0.018219578,0.006487182,-0.002248817,0.010205099,-0.00147633,-2.80E-05,-3.43E-06,6.55E-18,1.91231374,-0.473375749,0.223789674,0.141882445,0.071039865,0.187246023,-0.010655481,-0.026685352,-0.002376787,-0.010473752,-0.020384368,0.018953531,0.018485625,0.002327948,0.004655577,-0.003264768,-0.008532445,-0.005810522,-2.13E-06,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,8.9
747,1053,746,738,305,348,218,145,133,1.41152815,1.409638554,1.001340483,1054.012195,-0.004444444,11.28805841,0.175879397,0.775716695,0.005390836,-0.005390836,-38.125,-0.370374003,-0.145940543,-0.070623874,-0.040744597,0.171680695,0.030998553,-0.006603359,0.027128625,-0.014265418,-0.005222533,0.010587181,0.001692441,0.002984178,-0.00081038,0.003094443,0.00112635,-0.005623581,-0.00026619,2.47E-06,-5.55E-18,1.93176093,-0.422500862,0.035473984,-0.062932481,-0.101811509,0.13966886,0.044681288,-0.010280075,0.021224177,0.002772207,-0.005745534,0.010526497,0.003192677,0.0005112,0.000352775,0.00338962,0.00167942,-0.005360217,-0.000262573,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,8.1
820,1109,806,785,356,393,282,199,172,1.375930521,1.352439024,1.017369727,1110.044586,-0.01088647,11.27226802,0.171066526,0.731459797,0.013199246,-0.013199246,-16.95238095,-0.293559942,-0.106198461,-0.103119441,-0.053262035,0.154149671,0.026741555,0.003898116,0.015337879,-0.015637857,-0.001355653,0.004606163,-0.000506661,-0.000509026,0.000724247,0.002474494,-0.002257278,-0.003695804,-0.000302143,1.81E-06,1.40E-17,1.949995074,-0.345616184,-0.01130486,-0.076131371,-0.1052586,0.119994012,0.036218198,0.001446566,0.017694165,-0.00356425,-0.001305742,0.004608761,-0.00059112,-0.00056882,0.001673631,0.00185039,0.003700694,-0.002287838,-0.000305796,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,8.31
790,1130,814,808,387,418,301,207,180,1.388206388,1.430379747,0.970515971,1130.977723,-0.003125,11.42778282,0.166150671,0.72519084,0.003699137,-0.003699137,-64.5,-0.272875072,-0.140625671,-0.042991303,-0.054076958,0.192644637,0.022768089,0.002900692,0.046228036,-0.01320902,-0.006195671,0.007617635,0.002486196,0.001400831,-0.001988027,-0.001936929,0.001053045,-0.004179018,-0.000897552,2.73E-06,-2.92E-18,1.951287976,-0.324503771,0.054996686,-0.053942482,-0.119602057,0.159766825,0.044642013,-0.002421389,0.029278595,0.014693923,-0.007757282,0.00746601,0.001698943,0.0005225,-0.002617145,-0.000911581,0.000846504,-0.004256815,-0.000887948,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,8.2
808,1112,809,812,387,409,303,231,186,1.374536465,1.376237624,0.998763906,1112.995074,0.0015625,11.31594462,0.155925156,0.713405239,-0.001850709,0.001850709,129,-0.274344982,-0.100890525,-0.047111622,-0.045900374,0.151223129,0.011782766,0.009698519,-0.0753477,-0.016240238,-0.010322051,0.000785685,0.000924695,-0.000821815,-0.000275362,-0.000784545,-0.003295192,-0.004173574,-0.000497005,1.54E-06,-2.63E-17,1.968959695,-0.330836297,0.014880629,-0.014603367,-0.115677952,0.093144913,-0.008852334,0.015973029,-0.021206952,-0.053273913,-0.006101857,0.001084714,-0.000387243,0.005361121,-0.000754546,-0.000164208,0.005238201,-0.001903165,-0.000522617,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,8.95
823,1132,810,825,383,402,305,231,194,1.397530864,1.37545565,1.016049383,1132.997576,0.007672634,11.34157138,0.156872764,0.707390649,-0.009174312,0.009174312,25.53333333,-0.262046457,-0.106883028,-0.046088604,-0.016374695,0.150941232,-0.000906783,-0.000462887,-0.011396024,-0.013743833,-0.005977085,0.001430045,-0.000167866,0.000622721,0.001483553,-0.001291669,-0.003873033,-0.003147548,-0.000723639,1.40E-06,2.52E-17,1.956663674,-0.313225023,0.024453631,-0.025893941,-0.077853276,0.123044263,0.002492641,0.000112821,0.004935439,-0.016540266,-0.004800756,0.001508409,0.000655024,0.000877753,0.000912987,-0.001881549,0.004808612,-0.001166283,-0.00073275,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,8.75
809,1116,777,850,408,428,323,229,201,1.436293436,1.379480841,1.041184041,1116.951765,0.037922078,11.32670968,0.135300102,0.69476082,-0.044867855,0.044867855,5.589041096,-0.267506768,-0.095104504,0.029280473,0.055053412,0.115164494,-0.030633714,-0.010035388,-0.000431387,-0.009171901,-0.003805409,0.000761975,-0.001698507,0.004135334,0.0032353,-0.00191183,-0.002198795,-0.002432292,-0.001558428,1.66E-07,-5.79E-17,1.922992034,-0.303439814,0.066134283,0.036786988,-0.002477048,0.117646203,-0.021022621,-0.009822572,0.006560172,-0.007188549,-0.003259747,0.000811476,0.003834891,-0.00137131,0.002319485,-0.003162312,0.002771017,-0.001450762,-0.00155606,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,8.63
810,1148,783,868,395,431,327,232,192,1.466155811,1.417283951,1.034482759,1148.93318,0.043411645,11.43076772,0.138888889,0.713432836,-0.051483949,0.051483949,4.647058824,-0.253092726,-0.136149144,0.044195086,0.076206214,0.133748158,-0.034744712,-0.015493195,-0.000371019,-0.008406003,-0.007213025,0.000139578,-0.000685867,0.002040096,0.006878554,-0.002418371,-0.002211705,-0.003464668,-0.00028233,-2.20E-07,1.99E-17,1.952531824,-0.301881481,0.102281933,0.040234694,0.009231912,0.141925087,-0.022765723,-0.015360337,0.005494972,-0.007622984,-0.006629043,0.000178458,0.001953483,0.000310147,0.005427767,-0.004860727,0.003149177,-0.002442281,-0.000278524,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,8.99
813,1180,817,861,426,427,309,251,195,1.444308446,1.451414514,0.995104039,1180.944251,0.02207727,11.52629991,0.156295933,0.716363636,-0.026221692,0.026221692,9.681818182,-0.229721511,-0.160815251,0.007357825,0.022218562,0.186405928,-0.011290385,-0.006221827,-0.001654687,-0.011054905,-0.013940228,-0.001726088,0.002363111,0.00327396,-0.003411307,-0.005043891,-0.000500842,-0.002232813,-0.000391503,1.41E-06,-6.45E-17,1.989979822,-0.293869109,0.094781983,0.002626154,-0.058619507,0.168771068,-0.00045389,-0.006576935,0.006538061,-0.01075648,-0.013262477,-0.001719818,0.003658227,0.00230689,-0.005169293,-0.00314112,0.001485618,-0.001732474,-0.000394941,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,8.4
806,1158,803,868,429,428,303,260,194,1.442092154,1.436724566,1.00373599,1158.928571,0.033095723,11.47478961,0.143139191,0.713017751,-0.038898863,0.038898863,6.6,-0.239351565,-0.142660104,0.036216186,0.037890045,0.157280938,-0.020307934,-0.013489946,-0.000526011,-0.011823766,-0.01537823,-0.005686966,0.00182311,0.003808479,-0.00240905,-0.00440088,-0.000418822,-0.002402493,-0.000823051,7.29E-07,-6.06E-17,1.963399279,-0.291865382,0.102663704,0.026057716,-0.034521118,0.14789609,-0.010181342,-0.013589846,0.008025273,-0.010107273,-0.014760003,-0.005686615,0.004085524,0.001594339,-0.003977565,-0.002975653,0.001432785,-0.001968423,-0.000824063,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8.28
812,1143,811,880,451,473,353,293,204,1.409371147,1.407635468,1.001233046,1143.922727,0.035294118,11.40867032,0.130004943,0.697104677,-0.040804258,0.040804258,6.536231884,-0.227891302,-0.105417406,0.050740937,0.025696836,0.131064495,-0.012839551,-0.011238112,-0.000117325,-0.015058707,-0.015737982,-0.010856044,0.000381089,-0.000593194,0.002402891,-0.003332294,-0.001080314,-0.00390225,-0.001134027,4.44E-07,1.88E-17,1.938081171,-0.266818896,0.089257203,0.040854353,-0.037320861,0.117451494,-0.005763768,-0.011334942,0.010978063,-0.011660265,-0.015001666,-0.010841152,-0.000481797,0.001336056,0.000888329,-0.003853411,0.00251651,-0.003169302,-0.001131385,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,8.27
791,1123,776,858,430,482,350,282,212,1.447164948,1.419721871,1.019329897,1123.921911,0.042842215,11.40142246,0.133770823,0.682397004,-0.050183599,0.050183599,5.243902439,-0.252223162,-0.099023127,0.063393434,0.061697104,0.144233306,-0.027960409,-0.011107175,6.51E-05,-0.011705752,-0.013268497,-0.006512728,0.000106482,0.001173519,0.004859078,-2.41E-05,0.001900197,-0.004873348,-0.001256388,-1.04E-07,-3.80E-17,1.928191534,-0.288615373,0.089578867,0.066136078,-0.012777198,0.140706897,-0.017445646,-0.011066377,0.008391697,-0.00952813,-0.012612923,-0.006490595,0.001228501,0.001155373,0.0043208,-0.001452034,0.000360387,-0.005271308,-0.001246528,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,8.24
787,1092,752,824,410,448,299,250,200,1.45212766,1.387547649,1.046542553,1092.955097,0.038318254,11.30711795,0.139874739,0.690402477,-0.045685279,0.045685279,5.694444444,-0.289772553,-0.085552571,0.031595273,0.066250123,0.129250422,-0.02826383,-0.01176838,-0.001057947,-0.010822115,-0.009066752,-0.004888884,-0.000772127,0.005348196,0.000828664,0.002133523,0.003617754,-0.00329155,-0.001738601,3.04E-07,-4.04E-17,1.914779374,-0.32362153,0.058219455,0.051418818,-0.001172664,0.130333057,-0.018430439,-0.011599762,0.007233571,-0.009406375,-0.008363526,-0.004844806,0.005193213,-0.000559008,0.001432458,0.002066146,-0.001661055,-0.004424834,-0.001729152,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,8.45
743,1092,737,807,397,444,322,241,206,1.481682497,1.469717362,1.008141113,1092.920694,0.038147139,11.43771605,0.150078989,0.682588598,-0.045336788,0.045336788,5.671428571,-0.299903683,-0.118223093,0.061100091,0.06382058,0.193251412,-0.029839932,-0.005950275,0.000117194,-0.008118454,-0.013644044,0.005109857,0.002144641,0.006863671,0.002562916,-0.000727609,0.003211955,-0.004975246,-0.001395481,1.00E-07,2.07E-17,1.928752792,-0.341417725,0.097047213,0.070187057,-0.031993811,0.183473593,-0.016163987,-0.006117348,0.005292872,-0.007650243,-0.013143677,0.005113014,0.007178623,0.00209124,0.001859556,-0.001040546,-0.00064183,-0.005825769,-0.001385667,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,8.07
724,1123,725,821,395,430,327,236,222,1.548965517,1.551104972,0.99862069,1123.881851,0.051976178,11.60233239,0.155349794,0.669888476,-0.062095731,0.062095731,4.114583333,-0.287854144,-0.161707824,0.106370993,0.112451069,0.244113813,-0.057234686,-0.009345237,0.001006803,-0.001458065,-0.017932766,0.01376914,0.005614799,0.012235355,0.00277883,-0.004741653,0.003341533,-0.004123337,0.00021183,-1.21E-06,-2.29E-17,1.955968614,-0.34113231,0.152255834,0.105342242,-0.011024554,0.246088312,-0.03627805,-0.009355869,0.000391967,-0.00313135,-0.017806347,0.013717515,0.013044474,0.004383197,0.000458615,-0.004670829,-0.001228136,-0.005193402,0.000221677,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,8.42
798,1090,715,815,412,469,328,247,214,1.524475524,1.365914787,1.116083916,1090.979141,0.052966102,11.26868013,0.144356955,0.671779141,-0.065359477,0.065359477,4.12,-0.300460546,-0.069255723,0.030610845,0.156719954,0.122133883,-0.053419453,-0.012817168,-0.002152315,-0.005877439,-0.000934997,-0.00415899,-0.003003348,0.009551062,0.006635088,0.003220121,0.005219329,-0.00169161,-0.000745229,-1.67E-07,-2.39E-17,1.916557149,-0.335447213,0.039354968,0.086037423,0.079883858,0.154763821,-0.038134153,-0.012325923,0.002581722,-0.007421414,-0.000134987,-0.004062012,0.009006714,-0.002308508,0.007198182,0.000909024,-0.004024968,-0.00388073,-0.000727236,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,8.58
921,1197,748,868,399,453,333,265,238,1.60026738,1.299674267,1.231283422,1198.06106,0.056657224,11.29723432,0.159322034,0.668292683,-0.074257426,0.074257426,3.325,-0.22937846,-0.084286249,-0.050081974,0.259529326,0.099207049,-0.090053717,-0.023227079,-0.004583276,-0.00398737,0.010134898,-0.008190014,-0.00227136,0.008805607,0.013278011,0.00090793,0.003253091,0.001090382,0.00479533,1.16E-06,-6.16E-17,1.991789643,-0.292432335,-0.00994663,0.054438885,0.188365469,0.180234838,-0.067953228,-0.0220412,0.000426519,-0.006383787,0.010909295,-0.008069398,0.008425783,-0.000773526,0.012468101,-0.003825575,-0.003796574,-0.000778935,0.004810299,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,8.75
1078,1320,969,990,516,565,442,369,308,1.362229102,1.224489796,1.1124871,1321.088889,0.008757298,11.30966447,0.142857143,0.621621622,-0.010719755,0.010719755,24.57142857,-0.034908001,-0.031881452,-0.129818614,0.034571555,0.073171986,-0.026294813,0.00448523,-0.010298342,-0.014925513,0.0007214,-0.006736205,-0.003522956,-0.007832706,0.005718279,0.003750896,-0.003157423,-0.0009755,-5.78E-05,1.94E-07,-1.84E-18,2.028250395,-0.095491122,-0.078137094,-0.059238838,0.006957438,0.082878878,-0.020545465,0.005539162,0.007406665,-0.014856299,0.001818538,-0.006634078,-0.008248168,-0.000961928,0.006811264,0.001023218,0.003168512,0.000429275,-6.41E-05,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,9.26
998,1430,1029,1108,644,610,410,496,315,1.389698737,1.432865731,0.969873664,1430.900722,0.032537068,11.78726442,0.126871552,0.638968481,-0.036967712,0.036967712,8.151898734,0.06014896,-0.153187777,0.037169063,0.024342552,0.173932272,-0.028186531,-0.019950963,0.000812917,-0.008066948,-0.031872069,-0.039307769,0.004981155,-0.005624699,-0.014231976,-0.007713029,0.003340916,0.000389881,0.000626617,1.48E-06,-5.81E-17,2.088193267,-0.020273024,0.117589681,0.009177839,-0.048883326,0.163820237,-0.0158987,-0.020089791,0.005324301,-0.008151166,-0.031465926,-0.039402371,-0.004756953,0.004641438,-0.01630587,-0.001160497,-0.002708303,-0.000715829,0.000621961,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9.8
1059,1344,983,1135,764,726,603,612,482,1.367243133,1.269121813,1.077314344,1344.93304,0.063254266,11.41814049,0.084308189,0.472070099,-0.071765817,0.071765817,5.026315789,0.092550658,0.076476427,0.080744477,0.111089064,0.076144392,-0.073508806,-0.016705579,0.001388999,-0.014896167,-0.013528951,-0.035394458,-0.003790239,0.00111629,-0.008594125,-0.005022637,-0.004388071,-0.001461242,-0.001283103,4.59E-07,-1.88E-17,1.962705451,0.078516936,-0.011733047,0.133668437,0.054373916,0.098520702,-0.062305837,-0.015415334,0.013768028,-0.007228678,-0.013090789,-0.03538493,0.000415521,-0.004761316,-0.009582321,-0.00207847,0.004412729,0.000460898,-0.001286289,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,10.44
1062,1379,1189,1243,786,776,730,623,570,1.15979815,1.298493409,0.893187553,1379.854385,0.022122081,11.50889657,0.051868802,0.415084659,-0.022203947,0.022203947,14.55555556,0.208127286,0.108125572,0.108527031,-0.13557004,0.095415479,-0.026170064,0.002585098,0.002295469,-0.005238639,-0.002610387,-0.013104658,0.007342315,0.002170465,0.00780998,-0.0106039,-0.008977109,0.00214417,0.000371298,-2.28E-07,-3.74E-17,1.94101191,0.215324446,0.006821215,0.079605844,-0.170184711,0.031073623,-0.028193552,0.003541632,0.008511353,0.004243267,-0.003452468,-0.013235092,0.003299344,0.005455394,0.003322282,-0.013266983,0.006346913,0.005220995,0.000359196,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,7.67
